-7,148,62,93,112,232,-29,2,-30,-60,19,-11,41,-113,-58,9,28,-159,533,171
-6,142,119,43,103,181,-23,-1,-26,-43,16,-36,31,-109,-43,5,57,-128,450,472
-7,209,24,0,122,107,15,1,16,22,21,35,16,-169,13,9,30,-256,412,193
-8,144,74,156,100,118,-21,1,-21,-64,15,3,19,-113,-64,6,20,-169,453,103
-8,201,46,100,118,86,-28,0,-28,-38,20,-19,23,-164,-38,0,14,-199,503,78
-7,266,22,183,134,112,33,6,34,32,23,-14,29,-222,30,-3,22,-261,430,117
-7,243,27,120,139,72,-27,-1,-29,6,25,-23,19,-200,7,-4,20,-232,523,103
-8,321,15,138,176,140,-6,1,-6,11,31,-37,31,-270,12,8,42,-287,650,386
-12,363,9,221,184,127,33,5,35,57,31,-32,17,-313,56,9,20,-335,547,103
-13,372,8,293,192,124,49,5,50,66,32,-22,26,-322,65,9,10,-352,545,66
-6,413,7,332,205,210,113,7,114,109,33,-24,39,-356,106,9,20,-379,485,103
-12,354,9,297,183,231,58,6,60,112,31,-17,29,-305,107,9,10,-340,432,66
-12,387,6,819,178,279,174,39,185,208,29,4,33,-338,191,5,20,-390,203,103
-5,270,11,0,154,344,63,-1,72,93,28,54,29,-220,86,10,64,-325,434,490
-5,239,21,283,139,250,24,0,23,60,25,2,17,-194,61,9,54,-251,432,463
-7,145,61,162,106,237,-24,2,-25,-87,17,3,16,-111,-86,5,36,-169,549,292
-5,141,59,121,103,255,-13,2,-14,-31,16,-6,19,-106,-31,10,63,-159,430,489
-5,126,68,177,102,361,-20,1,-24,70,16,6,13,-93,32,8,86,-155,239,514
-6,91,98,289,93,231,-17,2,-19,-54,13,15,20,-62,-53,8,50,-133,406,446
-6,129,68,147,102,273,-16,1,-18,-21,16,2,22,-96,-21,8,58,-155,407,477
-7,70,106,2735,86,240,-28,2,-30,-94,10,21,15,-44,-94,5,41,-123,419,371
-7,119,141,47,97,310,13,1,18,79,14,-27,41,-89,44,8,45,-117,158,409
-8,103,108,106,89,119,-17,1,-18,-47,11,-3,38,-77,-48,-1,20,-131,335,103
-17,332,19,84,164,281,158,10,174,157,28,-70,46,-292,137,4,14,-274,281,78
-15,281,12,1285,180,429,141,11,167,182,33,26,117,-237,138,8,36,-313,347,292
-6,55,157,0,92,330,-19,4,-21,-88,13,35,9,-26,-89,5,72,-115,485,502
-6,167,37,203,116,249,-24,3,-26,-33,20,1,12,-129,-32,7,42,-190,507,386
-7,156,60,124,106,192,-15,3,-17,-23,17,-5,19,-122,-32,9,36,-172,421,292
-7,168,58,83,113,194,-1,0,-2,13,19,-19,27,-132,11,8,36,-169,391,292
-20,125,99,65,105,184,27,1,37,12,17,-18,31,-105,4,8,50,-141,358,446
-6,182,27,0,117,158,8,2,7,5,20,34,13,-144,7,10,40,-233,430,355
-12,124,31,0,110,267,28,7,35,37,19,63,22,-95,31,8,60,-214,355,482
-6,108,44,0,91,292,27,1,31,-9,12,56,19,-79,-8,10,51,-191,295,451
-8,200,41,176,118,70,25,-1,26,9,20,-1,58,-162,8,-6,22,-213,413,117
-7,276,22,125,147,166,6,1,6,21,26,-30,54,-229,20,8,22,-255,515,117
-7,236,34,112,128,152,-7,8,-7,-31,22,-23,62,-195,-31,8,22,-225,535,117
-5,179,39,172,123,306,-26,2,-28,-92,22,0,19,-139,-90,7,58,-195,675,477
-6,140,59,165,105,260,-22,2,-24,-77,17,3,14,-106,-76,6,45,-166,533,409
-20,396,10,108,210,222,54,4,55,79,34,-83,66,-351,75,-5,14,-322,563,78
-5,391,6,566,206,167,69,-3,70,107,34,-2,78,-332,105,-9,32,-380,516,217
-17,458,3,990,240,292,157,5,163,179,36,-1,58,-406,169,10,20,-451,408,103
-5,280,12,0,147,220,13,5,14,85,26,27,18,-231,81,10,41,-312,397,371
-6,183,50,74,123,173,-30,2,-32,-23,22,-26,13,-144,-21,7,51,-175,533,451
-8,211,54,61,116,158,54,6,58,75,19,-43,45,-174,55,10,20,-185,259,103
-7,201,21,0,135,277,93,8,95,107,25,61,85,-158,93,10,32,-269,327,217
-7,161,61,63,109,128,-25,3,-27,-11,18,-30,13,-126,-10,-3,36,-155,418,292
-6,159,64,84,112,170,-15,2,-16,-22,19,-15,10,-122,-20,8,50,-163,468,446
-6,113,80,292,96,262,-22,2,-24,-61,14,14,20,-82,-60,8,58,-151,445,477
-7,100,112,99,93,289,-17,2,-19,-50,13,-2,12,-71,-49,9,51,-125,398,451
-6,105,78,157,96,228,-18,2,-19,-52,14,4,8,-74,-52,6,57,-137,426,472
-7,87,119,110,91,154,-21,2,-24,-45,12,1,8,-60,-44,7,45,-118,364,409
-6,73,119,0,88,296,-17,3,-19,-66,11,27,20,-45,-67,7,64,-128,395,490
-8,305,25,62,155,232,74,6,84,113,27,-75,51,-258,93,-4,10,-239,346,66
-6,145,32,0,103,192,27,2,26,-25,16,60,41,-111,-24,9,45,-225,408,409
-14,92,72,0,98,306,-7,4,-4,-15,15,42,25,-69,-34,8,61,-164,375,484
-6,300,23,67,158,250,27,5,29,77,28,-69,44,-251,71,5,32,-240,450,217
-6,262,11,0,137,217,84,3,84,106,24,60,140,-217,104,4,22,-328,303,117
-7,216,39,98,129,204,-28,4,-29,-60,23,-22,41,-175,-59,2,28,-207,617,171
-6,262,16,466,141,179,-6,1,-6,22,25,7,40,-216,21,10,22,-279,492,117
-7,285,42,46,152,177,13,0,13,40,27,-79,73,-238,34,-1,32,-212,503,217
-6,315,8,0,165,175,74,0,74,105,29,35,73,-264,103,-7,22,-350,410,117
-8,237,24,296,128,158,29,1,28,66,22,3,56,-196,66,-6,14,-252,337,78
-6,239,30,123,128,217,38,3,37,122,22,-22,35,-197,105,9,36,-230,236,292
-7,266,22,183,142,201,96,2,99,116,25,-12,41,-220,102,4,22,-261,304,117
-7,292,19,183,140,225,144,9,159,139,24,-20,46,-247,123,4,22,-279,237,117
-7,119,51,0,99,169,-16,2,-17,-26,15,42,18,-89,-30,-2,41,-185,388,371
-6,126,91,67,110,130,-26,2,-30,-56,19,-14,19,-91,-53,-7,57,-133,539,472
-6,177,56,56,129,189,51,6,62,26,24,-34,25,-136,27,0,50,-160,477,446
-5,177,38,170,126,140,-31,3,-34,-41,23,0,10,-136,-42,-6,64,-194,597,490
-6,147,55,137,111,118,-31,2,-33,-95,19,-1,27,-111,-94,10,40,-168,609,355
-15,352,16,95,163,229,106,28,111,130,27,-73,44,-310,115,-7,14,-291,314,78
