12,16,17,12,6,21,23,26,31,23,25,44,-10,45,111,19,1,493,15,17,21,27,-13,-4,-28,13,50,204,48,58,0,6,414,437
17,18,18,16,8,16,21,21,33,28,25,-1,-30,41,65,15,11,500,12,12,18,29,-8,23,59,27,48,182,47,63,0,11,82,651
24,25,25,22,9,19,22,26,38,25,27,-30,-93,45,73,19,9,479,14,16,19,30,5,35,16,19,50,176,42,59,218,11,256,387
17,19,21,17,8,16,16,18,24,34,2,-23,-83,32,63,18,11,472,14,14,16,21,6,19,35,40,62,239,45,21,1272,8,119,548
14,19,20,16,6,19,22,20,31,24,25,-1,-47,90,60,22,5,494,17,19,22,29,-8,-18,-17,5,49,184,47,27,0,7,329,590
9,11,14,9,4,8,11,12,16,32,33,-27,-72,56,84,15,5,492,11,11,10,13,2,33,15,12,47,164,45,54,519,9,291,714
10,13,13,10,5,19,19,20,26,28,28,45,-19,108,153,15,3,490,12,14,17,22,-20,-11,7,7,49,111,44,14,0,8,0,245
13,16,16,13,6,16,16,20,37,25,26,6,-70,82,49,15,5,479,12,14,18,29,-3,30,2,3,48,112,41,81,42,10,414,470
17,20,20,17,8,17,19,18,24,27,26,-35,-111,19,59,35,9,460,25,23,23,30,-11,-4,-1,0,51,-43,34,76,698,13,119,294
14,16,20,14,7,16,20,21,26,25,24,6,-53,61,91,17,4,486,12,13,15,21,9,-8,-37,18,58,279,49,3,2868,2,223,708
14,16,18,14,6,13,14,24,31,25,25,-22,-91,34,62,12,4,477,9,12,18,28,-21,10,8,20,59,275,47,9,1484,7,370,568
17,18,18,16,7,22,26,25,23,26,28,8,-56,50,66,23,5,496,19,20,19,20,-4,0,14,10,56,409,52,17,0,4,256,1006
14,17,17,13,5,9,9,8,8,36,1,-46,-123,34,55,15,4,471,11,9,7,9,56,104,29,8,59,123,45,7,1564,4,223,525
17,20,20,17,8,16,19,21,27,26,26,-22,-111,66,57,24,8,497,17,17,16,19,4,63,36,7,33,116,38,114,0,16,0,295
16,18,18,16,8,16,17,31,36,24,25,-20,-91,20,82,14,1,494,13,17,23,34,1,45,7,4,50,179,46,33,0,7,291,509
14,15,16,13,7,12,14,13,32,25,26,-30,-113,24,56,9,1,489,7,9,13,25,-4,21,11,7,52,196,46,30,288,8,291,583
15,18,18,15,7,12,18,21,33,26,23,-44,-100,41,90,22,8,492,16,14,18,29,-9,5,30,8,44,23,40,75,95,14,82,617
15,19,21,15,6,12,16,21,23,23,24,-29,-56,53,97,12,3,505,9,10,14,19,9,7,19,20,53,203,50,-10,0,6,193,887
14,15,17,14,7,15,22,34,43,22,23,-33,-91,3,62,23,4,488,19,23,34,45,-6,12,47,-9,24,19,18,192,178,22,141,281
10,13,13,11,4,12,13,15,28,24,26,1,-71,70,77,10,1,473,7,8,9,16,-6,6,-22,2,45,88,39,72,4366,11,291,481
22,23,23,20,10,22,29,29,30,24,23,-13,-1,83,82,19,5,513,15,17,19,23,-4,-4,17,20,51,302,48,10,301,8,141,970
15,16,17,14,6,12,14,16,19,26,25,-41,-124,18,69,15,3,503,11,12,14,18,-8,12,5,11,49,225,49,21,786,7,223,541
26,27,29,22,10,22,28,32,38,27,28,11,-49,85,188,19,9,515,12,15,22,29,-18,42,57,34,53,386,52,-31,0,3,370,978
16,18,18,15,6,10,11,16,30,30,28,-49,-66,25,71,19,4,462,15,16,18,30,3,11,27,-6,32,-232,21,162,85,17,82,165
10,15,16,10,4,17,26,31,43,27,28,3,-12,15,73,14,5,499,10,12,17,24,-16,8,10,16,52,339,52,64,0,8,329,836
11,13,14,10,5,10,15,15,37,29,27,-27,-99,54,71,11,1,484,9,11,13,26,-8,2,34,-2,51,50,37,55,704,13,223,527
15,17,17,15,7,16,21,26,30,31,31,-32,-96,82,64,13,4,494,11,14,20,29,-11,-13,16,11,48,169,45,36,0,11,256,126
15,16,17,14,7,14,15,13,11,7,4,-19,-96,55,65,16,1,489,13,11,9,9,35,69,36,6,51,148,45,30,2408,8,223,397
20,23,23,19,9,17,18,19,26,29,28,-36,-97,7,68,22,9,473,16,15,15,23,-18,-8,11,25,42,-6,32,115,353,18,192,621
18,20,21,17,8,16,19,29,51,27,26,-48,-119,42,65,19,2,483,16,17,25,37,-20,-1,23,2,33,-23,34,149,23,22,290,158
17,19,19,16,7,16,18,19,27,26,26,-42,-121,58,56,14,3,496,11,13,17,25,-4,4,28,-1,53,225,48,16,288,4,329,425
17,18,18,16,8,15,20,25,38,29,28,-39,-121,48,58,15,4,503,13,15,19,26,-27,12,16,7,41,167,40,60,0,10,290,545
18,22,23,20,12,23,26,27,37,24,24,6,-24,49,45,21,6,470,15,15,18,29,7,-13,-47,19,54,91,40,57,1372,14,97,564
9,15,16,12,6,17,20,17,19,20,27,40,9,31,58,19,8,495,13,14,14,17,9,-15,0,13,47,260,47,104,0,9,254,505
18,22,22,18,12,19,21,18,25,26,24,-20,-77,12,39,16,7,480,13,14,18,22,28,1,-9,19,56,161,44,40,1222,8,97,677
15,24,24,20,11,21,24,24,25,25,25,33,-1,49,118,17,4,505,14,16,22,26,4,-28,-10,25,51,258,48,36,0,3,290,789
10,15,15,13,8,12,15,19,24,27,26,-13,-102,49,48,17,1,485,13,14,15,23,-5,-1,11,3,43,50,41,80,149,11,290,199
17,23,23,20,12,19,27,34,36,26,27,-3,-60,19,91,22,6,492,19,22,25,31,-8,-2,-7,13,48,196,46,75,0,11,328,369
19,23,23,19,12,19,18,13,16,34,30,-44,-60,77,72,20,6,477,15,14,13,21,-5,-6,7,13,46,-13,39,57,134,14,191,557
14,18,18,16,9,17,19,21,33,28,25,20,-27,18,67,15,10,500,12,12,18,30,1,19,37,24,48,156,47,103,0,11,20,650
10,15,16,11,8,13,20,17,20,25,25,-10,-61,8,71,12,3,484,10,11,13,17,-15,-14,-18,23,53,158,45,69,0,9,139,653
20,25,25,21,12,19,23,22,30,23,26,-28,-92,56,95,13,7,482,9,11,15,24,2,-11,1,19,54,267,46,31,185,9,221,592
21,25,25,22,13,20,22,27,39,25,27,-23,-100,47,80,19,9,479,14,16,19,30,2,23,15,15,49,189,42,66,233,10,290,387
16,19,22,17,12,17,16,18,24,34,2,-33,-93,29,63,18,12,472,13,15,17,22,0,7,17,42,62,258,46,12,1852,8,117,548
12,19,20,16,9,20,22,20,31,24,25,5,-37,64,72,22,5,495,17,20,22,29,-5,-18,-27,6,49,180,47,56,0,6,369,590
16,20,20,17,12,17,18,18,24,27,26,-36,-113,20,54,35,10,459,25,23,23,31,-6,-14,-14,2,51,-40,34,85,525,13,80,294
13,18,21,15,8,12,16,21,23,23,24,-3,-39,25,95,12,2,505,10,10,14,19,5,-1,36,17,54,205,50,-7,0,6,413,883
7,13,13,10,5,11,13,16,27,24,27,6,-64,47,72,10,1,474,7,8,9,16,1,-21,-27,2,45,82,39,91,0,12,290,481
18,23,23,20,12,22,28,28,30,24,23,42,65,54,79,19,5,513,16,17,19,22,-1,9,-4,20,50,272,49,48,0,7,191,970
20,27,27,22,15,23,28,31,38,27,28,41,-28,75,170,19,9,515,12,16,22,29,29,93,41,35,53,377,51,-25,0,3,369,978
13,18,18,15,9,24,24,21,22,26,28,30,13,63,53,22,5,481,15,15,16,16,-9,-15,1,1,41,120,37,176,0,17,221,123
8,15,16,11,5,18,26,31,42,27,28,32,16,28,88,14,5,500,10,12,17,25,0,2,-7,18,53,358,52,88,0,8,328,836
5,12,13,10,4,11,15,15,38,29,27,0,-69,40,77,11,2,484,9,10,14,26,-4,7,26,-3,50,30,36,91,0,13,0,527
10,15,15,12,7,17,17,17,16,31,32,19,-32,47,93,14,3,503,13,13,13,14,12,37,-12,7,52,266,51,60,0,3,413,801
9,14,15,11,6,9,10,18,24,24,26,12,38,60,150,15,6,505,8,9,15,19,14,-27,-9,15,44,163,41,89,0,7,0,147
9,16,17,13,7,11,17,23,33,26,25,42,3,62,121,12,5,502,9,12,15,27,1,14,33,21,53,280,49,77,0,10,164,886
11,15,15,11,6,9,14,19,21,26,27,-8,-57,40,107,6,5,504,6,8,12,17,21,32,12,1,55,344,54,7,0,7,290,940
